Date,Message
1998-03-23T07:00:00.000+07:00,"1169.43,1230.92,1162.93,1211.64"
1998-03-30T06:00:00.000+07:00,"1211.64,1240.28,1201.17,1233.66"
1998-04-06T06:00:00.000+07:00,"1233.66,1234.42,1172.87,1196.9"
1998-04-13T06:00:00.000+07:00,"1196.99,1237.9,1184.1,1231.25"
1998-04-20T06:00:00.000+07:00,"1231.25,1310.1,1230.9,1250.14"
1998-04-27T06:00:00.000+07:00,"1250.14,1256.14,1205.27,1251.53"
1998-05-04T06:00:00.000+07:00,"1251.53,1268.03,1217.03,1254.03"
1998-05-11T06:00:00.000+07:00,"1254.03,1280.28,1230.58,1249.49"
1998-05-18T06:00:00.000+07:00,"1249.49,1259.57,1210.51,1214.13"
1998-05-25T06:00:00.000+07:00,"1214.13,1226.79,1180.23,1192.07"
1998-06-01T06:00:00.000+07:00,"1192.07,1207.73,1160.13,1206.7"
1998-06-08T06:00:00.000+07:00,"1206.7,1224.4,1157.88,1186.99"
1998-06-15T06:00:00.000+07:00,"1186.99,1242.54,1169.14,1239.71"
1998-06-22T06:00:00.000+07:00,"1239.71,1347.44,1234.18,1320.94"
1998-06-29T06:00:00.000+07:00,"1320.94,1356.16,1320.94,1332.53"
1998-07-06T06:00:00.000+07:00,"1332.53,1397.26,1326.07,1391.11"
1998-07-13T06:00:00.000+07:00,"1391.11,1466.13,1391.11,1463.97"
1998-07-20T06:00:00.000+07:00,"1463.97,1485.97,1385.86,1408.6"
1998-07-27T06:00:00.000+07:00,"1408.6,1433.71,1370.97,1377.26"
1998-08-03T06:00:00.000+07:00,"1377.26,1388.56,1289.91,1364.07"
1998-08-10T06:00:00.000+07:00,"1364.08,1375.41,1316.08,1330.04"
1998-08-17T06:00:00.000+07:00,"1330.04,1421.4,1322.19,1374.77"
1998-08-24T06:00:00.000+07:00,"1374.77,1398.77,1249.49,1265.04"
1998-08-31T06:00:00.000+07:00,"1265.04,1278.82,1118.12,1205.41"
1998-09-07T06:00:00.000+07:00,"1205.41,1299.5,1205.41,1290.2"
1998-09-14T06:00:00.000+07:00,"1290.2,1336.52,1283.08,1300.7"
1998-09-21T06:00:00.000+07:00,"1300.7,1402.75,1259.3,1390.09"
1998-09-28T06:00:00.000+07:00,"1390.09,1413.16,1228.7,1276.44"
1998-10-05T06:00:00.000+07:00,"1267.49,1267.49,1063.27,1197.87"
1998-10-12T06:00:00.000+07:00,"1198.42,1318.33,1172.08,1293.91"
1998-10-19T06:00:00.000+07:00,"1293.91,1360.81,1282.83,1340.6"
1998-10-26T07:00:00.000+07:00,"1340.6,1414.6,1339.39,1400.52"
1998-11-02T07:00:00.000+07:00,"1400.52,1460.12,1395.43,1458.34"
1998-11-09T07:00:00.000+07:00,"1458.34,1504.51,1446.99,1465.22"
1998-11-16T07:00:00.000+07:00,"1465.22,1554.96,1457.47,1544.22"
1998-11-23T07:00:00.000+07:00,"1544.22,1628.86,1544.22,1628.35"
1998-11-30T07:00:00.000+07:00,"1628.38,1641.28,1535.18,1630.01"
