Date,Message
1996-05-02T06:00:00.000+07:00,"673.36,673.55,656.62,656.73"
1996-05-03T06:00:00.000+07:00,"656.73,670.24,656.73,661.07"
1996-05-06T06:00:00.000+07:00,"661.07,665.07,655.95,662.93"
1996-05-07T06:00:00.000+07:00,"662.93,665.6,658.61,660.82"
1996-05-08T06:00:00.000+07:00,"660.82,663.53,646.02,663.53"
1996-05-09T06:00:00.000+07:00,"663.43,666.69,660.55,662.54"
1996-05-10T06:00:00.000+07:00,"662.54,672.59,662.54,672.54"
1996-05-13T06:00:00.000+07:00,"672.54,688.76,672.54,688.52"
1996-05-14T06:00:00.000+07:00,"688.52,697.49,688.52,695.43"
1996-05-15T06:00:00.000+07:00,"695.43,700.65,690.14,690.16"
1996-05-16T06:00:00.000+07:00,"690.15,695.27,683.95,695.25"
1996-05-17T06:00:00.000+07:00,"695.25,699.55,690.81,690.81"
1996-05-20T06:00:00.000+07:00,"690.81,696.83,690.81,693.27"
1996-05-21T06:00:00.000+07:00,"693.27,696.51,687.86,687.86"
1996-05-22T06:00:00.000+07:00,"687.86,691.08,684.16,688.43"
1996-05-23T06:00:00.000+07:00,"688.43,695.36,687.45,692.09"
1996-05-24T06:00:00.000+07:00,"692.09,693.85,688.74,688.91"
1996-05-28T06:00:00.000+07:00,"688.91,692.43,683.85,685.07"
1996-05-29T06:00:00.000+07:00,"685.07,686.73,674.65,677.09"
1996-05-30T06:00:00.000+07:00,"677.09,685.51,675.03,684.04"
1996-05-31T06:00:00.000+07:00,"684.04,694.27,684.04,692.39"
1996-06-03T06:00:00.000+07:00,"692.39,693.96,687.04,689.25"
1996-06-04T06:00:00.000+07:00,"689.25,693.74,687.72,692.59"
1996-06-05T06:00:00.000+07:00,"692.59,700.3,689.67,699.35"
1996-06-06T06:00:00.000+07:00,"699.35,704.09,687.01,687.01"
1996-06-07T06:00:00.000+07:00,"687.01,691.54,673.32,691.46"
1996-06-10T06:00:00.000+07:00,"691.46,693.35,687.77,688.84"
1996-06-11T06:00:00.000+07:00,"688.84,696.57,688.84,690.94"
1996-06-12T06:00:00.000+07:00,"690.94,702.14,690.94,697.16"
1996-06-13T06:00:00.000+07:00,"697.16,698.32,686.51,691.84"
1996-06-14T06:00:00.000+07:00,"691.84,691.84,681.07,681.13"
1996-06-17T06:00:00.000+07:00,"681.14,684.26,676.84,678.44"
1996-06-18T06:00:00.000+07:00,"678.44,680.16,665.28,666.07"
1996-06-19T06:00:00.000+07:00,"666.07,673.75,665.26,667.72"
1996-06-20T06:00:00.000+07:00,"667.71,671.75,648.93,664.45"
1996-06-21T06:00:00.000+07:00,"664.5,673.39,664.5,672.53"
1996-06-24T06:00:00.000+07:00,"672.53,680.62,671.18,677.17"
1996-06-25T06:00:00.000+07:00,"677.17,678.55,667.68,668.04"
1996-06-26T06:00:00.000+07:00,"668.04,669.06,651.72,659.69"
1996-06-27T06:00:00.000+07:00,"659.69,671.48,654.59,671.15"
1996-06-28T06:00:00.000+07:00,"671.15,681.69,671.15,677.3"
1996-07-01T06:00:00.000+07:00,"677.4,687.95,677.33,687.07"
1996-07-02T06:00:00.000+07:00,"687.07,687.07,680.14,680.17"
1996-07-03T06:00:00.000+07:00,"680.17,680.71,673.3,673.84"
