Date,Message
2007-12-06 06:00:00+07:00,"794.9,805.2,784.7,801.8"
2007-12-07 06:00:00+07:00,"801.9,805,791.5,795.6"
2007-12-10 06:00:00+07:00,"795.7,811.8,793.6,807.6"
2007-12-11 06:00:00+07:00,"807.7,813.1,795.6,796.4"
2007-12-12 06:00:00+07:00,"796.3,816.8,795.9,813.1"
2007-12-13 06:00:00+07:00,"813,813.5,791.9,796.9"
2007-12-14 06:00:00+07:00,"797,803.1,787.4,794.1"
2007-12-17 06:00:00+07:00,"793.7,798.5,784.9,792.8"
2007-12-18 06:00:00+07:00,"792.9,806.1,789.9,802.2"
2007-12-19 06:00:00+07:00,"801.9,804.3,797.4,801.8"
2007-12-20 06:00:00+07:00,"802,802.7,792.9,795.9"
2007-12-21 06:00:00+07:00,"795.7,812.1,795.1,809.6"
2007-12-24 06:00:00+07:00,"810.6,815.2,807.8,811.7"
2007-12-26 06:00:00+07:00,"812.4,825.7,812.1,824"
2007-12-27 06:00:00+07:00,"824.3,830.9,821.1,825"
2007-12-28 06:00:00+07:00,"825.1,839.7,824.3,838.9"
2007-12-31 06:00:00+07:00,"841,843.1,829.2,832.7"
2008-01-02 06:00:00+07:00,"835.5,860.9,834.8,856.8"
2008-01-03 06:00:00+07:00,"857.1,868.9,852.9,864.3"
2008-01-04 06:00:00+07:00,"864.4,868.5,853.9,860.6"
2008-01-07 06:00:00+07:00,"860.4,864.7,854.9,857.5"
2008-01-08 06:00:00+07:00,"857.6,880.8,856.4,877.4"
2008-01-09 06:00:00+07:00,"877.3,891.1,871.5,878.4"
2008-01-10 06:00:00+07:00,"878.4,894.8,865.9,892.6"
2008-01-11 06:00:00+07:00,"892.7,898,887,895.7"
2008-01-14 06:00:00+07:00,"895,914.1,891.2,903.6"
2008-01-15 06:00:00+07:00,"903.5,914.1,886.9,887.3"
2008-01-16 06:00:00+07:00,"887.6,899.4,874.1,876.8"
2008-01-17 06:00:00+07:00,"876.8,890.2,874.45,877.3"
2008-01-18 06:00:00+07:00,"877.2,888.4,870,884.35"
2008-01-21 06:00:00+07:00,"882.4,883.05,860.55,864.5"
2008-01-22 06:00:00+07:00,"864.6,894.5,849.2,891.75"
2008-01-23 06:00:00+07:00,"891.8,895.7,876.3,889.95"
2008-01-24 06:00:00+07:00,"890,913.15,888.85,912.4"
2008-01-25 06:00:00+07:00,"912.4,923.45,905.8,913.3"
2008-01-28 06:00:00+07:00,"911.3,929.35,910.4,928.4"
2008-01-29 06:00:00+07:00,"928.35,933.05,919.55,923.35"
2008-01-30 06:00:00+07:00,"923.35,936.75,915.65,928.95"
2008-01-31 06:00:00+07:00,"928.95,929.55,914.95,925.65"
2008-02-01 06:00:00+07:00,"925.8,936.65,903.6,903.95"
2008-02-04 06:00:00+07:00,"905.4,912.55,891.85,903.1"
2008-02-05 06:00:00+07:00,"903.15,906.85,884,887.65"
2008-02-06 06:00:00+07:00,"887.8,907.3,885.65,899.75"
2008-02-07 06:00:00+07:00,"899.7,910.85,896,910.15"
2008-02-08 06:00:00+07:00,"910.1,920.55,907.25,920.2"
2008-02-11 06:00:00+07:00,"921.75,927.1,915.75,922.85"
2008-02-12 06:00:00+07:00,"922.75,924.5,902.5,905.85"
2008-02-13 06:00:00+07:00,"906,910.7,896.05,906.05"
2008-02-14 06:00:00+07:00,"906.05,913.75,901.6,907.75"
2008-02-15 06:00:00+07:00,"907.8,915.45,897.5,902.05"
2008-02-18 06:00:00+07:00,"902.45,907.5,900.05,904.5"
2008-02-19 06:00:00+07:00,"904.55,930.5,904.45,927.35"
2008-02-20 06:00:00+07:00,"927.35,945.55,913.2,943.8"
2008-02-21 06:00:00+07:00,"943.85,953.85,937.65,945.5"
2008-02-22 06:00:00+07:00,"945.45,949.6,935.45,945.15"
2008-02-25 06:00:00+07:00,"945.45,951.95,932.9,939.05"
2008-02-26 06:00:00+07:00,"939.05,950.2,926,947.7"
2008-02-27 06:00:00+07:00,"947.8,964.9,947.6,957.6"
2008-02-28 06:00:00+07:00,"957.6,972.35,951.6,970.4"
2008-02-29 06:00:00+07:00,"970.45,975.95,964.2,973.05"
2008-03-03 06:00:00+07:00,"973.1,989.35,972.8,983.35"
2008-03-04 06:00:00+07:00,"983.35,987.95,956.35,963.65"
2008-03-05 06:00:00+07:00,"963.6,992.9,958.85,989.15"
2008-03-06 06:00:00+07:00,"989.2,992.2,964.8,978.25"
2008-03-07 06:00:00+07:00,"978.35,988.5,969.35,972.65"
2008-03-10 05:00:00+07:00,"972.9,980.7,960.9,972.7"
2008-03-11 05:00:00+07:00,"972.75,985.75,964.65,972.8"
2008-03-12 05:00:00+07:00,"972.9,982.95,968.05,982.55"
2008-03-13 05:00:00+07:00,"982.55,999.65,975,994.4"
2008-03-14 05:00:00+07:00,"994.4,1007.05,990,999.3"
2008-03-17 05:00:00+07:00,"1001.8,1032.35,993.6,1001.65"
2008-03-18 05:00:00+07:00,"1002,1012.15,976.35,981.6"
2008-03-19 05:00:00+07:00,"981.6,997.25,937.55,944.6"
2008-03-20 05:00:00+07:00,"944.6,945.3,904.33,909.5"
2008-03-21 05:00:00+07:00,"909.9,917.55,906.85,910.75"
2008-03-24 05:00:00+07:00,"914.85,927.1,906.1,915.05"
2008-03-25 05:00:00+07:00,"915.1,938.8,910,938.35"
2008-03-26 05:00:00+07:00,"938.35,954.45,927.8,953.7"
2008-03-27 05:00:00+07:00,"953.8,954.65,940.15,947.15"
2008-03-28 05:00:00+07:00,"947.1,950.75,922.9,930.1"
2008-03-31 05:00:00+07:00,"930.8,940.65,912.25,915.65"
2008-04-01 05:00:00+07:00,"915.7,920.7,872.2,882.05"
2008-04-02 05:00:00+07:00,"882.05,906.35,880.75,903.95"
2008-04-03 05:00:00+07:00,"904,908.8,887.75,902.55"
2008-04-04 05:00:00+07:00,"902.75,914.6,899,913.35"
2008-04-07 05:00:00+07:00,"912.3,929.3,910.5,919.45"
2008-04-08 05:00:00+07:00,"919.35,925.55,907.55,914.3"
2008-04-09 05:00:00+07:00,"914.25,935.45,902.9,933.65"
2008-04-10 05:00:00+07:00,"933.5,939.6,921.85,928.35"
2008-04-11 05:00:00+07:00,"928.5,932,917.2,924.95"
2008-04-14 05:00:00+07:00,"918.9,931.88,914.15,923.95"
2008-04-15 05:00:00+07:00,"923.95,936.3,922.5,927.5"
2008-04-16 05:00:00+07:00,"927.5,949,924.2,944.25"
2008-04-17 05:00:00+07:00,"944.3,952.6,937.15,938.3"
2008-04-18 05:00:00+07:00,"938.25,946.5,904.55,917.9"
2008-04-21 05:00:00+07:00,"916.85,928.55,910.9,916.4"
2008-04-22 05:00:00+07:00,"916.45,925.35,911.45,915.45"
2008-04-23 05:00:00+07:00,"915.45,922.75,896.65,903.75"
2008-04-24 05:00:00+07:00,"903.75,906.8,883,885.7"
2008-04-25 05:00:00+07:00,"885.75,896.3,877.6,884.15"
2008-04-28 05:00:00+07:00,"888.95,895.7,886.35,892.85"
2008-04-29 05:00:00+07:00,"892.8,893.35,868.45,870"
2008-04-30 05:00:00+07:00,"869.95,878.7,862.35,877.15"
2008-05-01 05:00:00+07:00,"877.05,881.6,847.05,852"
2008-05-02 05:00:00+07:00,"851.95,859.15,844.95,856.75"
2008-05-05 05:00:00+07:00,"858.25,874.25,858.15,873.75"
2008-05-06 05:00:00+07:00,"873.8,882.7,870.4,875.85"
2008-05-07 05:00:00+07:00,"875.8,881.1,863.25,868.2"
2008-05-08 05:00:00+07:00,"868.3,885.5,865.25,881.35"
2008-05-09 05:00:00+07:00,"881.3,889.5,870.2,885.25"
2008-05-12 05:00:00+07:00,"883.3,889.65,877.7,882.15"
2008-05-13 05:00:00+07:00,"882.15,885.35,861.05,866.55"
2008-05-14 05:00:00+07:00,"866.45,870.95,859.8,863.9"
2008-05-15 05:00:00+07:00,"863.95,887.55,862.05,881.6"
2008-05-16 05:00:00+07:00,"881.6,904.9,879.8,902.9"
2008-05-19 05:00:00+07:00,"903.5,913.6,900.55,904.85"
2008-05-20 05:00:00+07:00,"904.85,923.5,900.7,918.9"
2008-05-21 05:00:00+07:00,"918.85,932.55,916.25,932.3"
2008-05-22 05:00:00+07:00,"932.25,935.15,916.7,921.25"
2008-05-23 05:00:00+07:00,"921.2,929.05,914.9,924.75"
2008-05-26 05:00:00+07:00,"926.55,928.9,925.6,928.4"
2008-05-27 05:00:00+07:00,"928.4,930.65,903.85,905.75"
2008-05-28 05:00:00+07:00,"905.7,909.65,888.65,900.4"
2008-05-29 05:00:00+07:00,"900.4,903,873.05,877.3"
2008-05-30 05:00:00+07:00,"877.3,888.9,869.85,886.55"
2008-06-02 05:00:00+07:00,"887.6,897.25,880.9,890.85"
2008-06-03 05:00:00+07:00,"890.9,896.6,875.05,879.85"
2008-06-04 05:00:00+07:00,"879.9,886.55,875.65,878.85"
2008-06-05 05:00:00+07:00,"878.8,879.9,864.65,876.85"
2008-06-06 05:00:00+07:00,"876.8,901.45,869.15,901.05"
2008-06-09 05:00:00+07:00,"902.55,909.1,890.2,892.3"
2008-06-10 05:00:00+07:00,"892.25,894.65,863.75,866.25"
2008-06-11 05:00:00+07:00,"866.3,882.7,866,879.8"
2008-06-12 05:00:00+07:00,"879.8,881.85,857.05,867.85"
2008-06-13 05:00:00+07:00,"867.85,874.2,859.35,869.15"
2008-06-16 05:00:00+07:00,"869.1,894.45,866.35,881.85"
2008-06-17 05:00:00+07:00,"881.75,888.35,873.95,882.2"
2008-06-18 05:00:00+07:00,"882.15,895.2,879.9,893.75"
2008-06-19 05:00:00+07:00,"893.5,908.35,886.4,897.95"
2008-06-20 05:00:00+07:00,"897.8,907.6,895.8,901.35"
2008-06-23 05:00:00+07:00,"901.55,907.25,875.45,883"
2008-06-24 05:00:00+07:00,"883,893.8,881.5,889.05"
2008-06-25 05:00:00+07:00,"889,890.6,873.3,885.9"
2008-06-26 05:00:00+07:00,"885.9,918,875,916.75"
2008-06-27 05:00:00+07:00,"916.7,930.6,906.5,926.7"
2008-06-30 05:00:00+07:00,"928.95,935.1,918.35,925.05"
2008-07-01 05:00:00+07:00,"925,945.75,921.8,939.4"
2008-07-02 05:00:00+07:00,"939.45,945.5,931.5,944.7"
2008-07-03 05:00:00+07:00,"944.7,946.4,926.9,934"
2008-07-04 05:00:00+07:00,"934,936.2,928.9,932.9"
2008-07-07 05:00:00+07:00,"931.95,932.45,914.7,925.4"
2008-07-08 05:00:00+07:00,"925.4,933.25,912.25,919.3"
2008-07-09 05:00:00+07:00,"919.3,928.7,915.75,928.25"
2008-07-10 05:00:00+07:00,"928.25,947.55,921.05,946.45"
2008-07-11 05:00:00+07:00,"944.55,967.35,941.45,963.95"
2008-07-14 05:00:00+07:00,"965.4,975.05,953.45,971.95"
2008-07-15 05:00:00+07:00,"971.9,988.15,968.2,976.95"
2008-07-16 05:00:00+07:00,"976.95,981,957.6,959.65"
2008-07-17 05:00:00+07:00,"959.65,978.8,952.25,957.1"
2008-07-18 05:00:00+07:00,"957.15,964.45,949.55,954.65"
2008-07-21 05:00:00+07:00,"956.6,968.2,954.95,965.25"
2008-07-22 05:00:00+07:00,"965.3,975.95,943.4,945.85"
2008-07-23 05:00:00+07:00,"945.85,948.9,917.55,920.3"
2008-07-24 05:00:00+07:00,"920.35,931,915.9,927.45"
2008-07-25 05:00:00+07:00,"927.55,934.95,917,929.6"
2008-07-28 05:00:00+07:00,"928.5,932.7,922.35,930.1"
2008-07-29 05:00:00+07:00,"930.15,933.05,912.7,918.45"
2008-07-30 05:00:00+07:00,"918.4,919.3,893.5,905.55"
