Date,Message
2026-05-14T13:59:00.000+07:00,"29510.3,29511.1,29498.8,29501.2"
2026-05-14T14:00:00.000+07:00,"29501.5,29508.6,29487.8,29506.3"
2026-05-14T14:01:00.000+07:00,"29506.2,29512.3,29503.3,29506.2"
2026-05-14T14:02:00.000+07:00,"29506.3,29513.6,29506.2,29508.6"
2026-05-14T14:03:00.000+07:00,"29508.8,29511.7,29505.4,29505.9"
2026-05-14T14:04:00.000+07:00,"29507.2,29507.6,29496.5,29499.7"
2026-05-14T14:05:00.000+07:00,"29499.6,29500.7,29483.7,29494.3"
2026-05-14T14:06:00.000+07:00,"29495.1,29498.6,29487.5,29488.3"
2026-05-14T14:07:00.000+07:00,"29488.2,29492.4,29485.3,29490.3"
2026-05-14T14:08:00.000+07:00,"29490.7,29494.2,29485.5,29490.1"
2026-05-14T14:09:00.000+07:00,"29490.3,29491.9,29476.7,29484.3"
2026-05-14T14:10:00.000+07:00,"29483.6,29484.7,29477,29481.3"
2026-05-14T14:11:00.000+07:00,"29481.4,29486.9,29478.2,29479"
2026-05-14T14:12:00.000+07:00,"29479.1,29482.3,29475.4,29480.1"
2026-05-14T14:13:00.000+07:00,"29481.2,29484.3,29474.3,29478.4"
2026-05-14T14:14:00.000+07:00,"29478.6,29490.4,29476,29488.8"
2026-05-14T14:15:00.000+07:00,"29488.9,29497,29483,29495.8"
2026-05-14T14:16:00.000+07:00,"29496.8,29497.1,29492,29492.2"
2026-05-14T14:17:00.000+07:00,"29491.7,29496.5,29490.1,29493.1"
2026-05-14T14:18:00.000+07:00,"29493,29498.2,29491,29498.1"
2026-05-14T14:19:00.000+07:00,"29498.2,29501.3,29494.7,29496.1"
2026-05-14T14:20:00.000+07:00,"29496,29499.1,29494.3,29497.4"
2026-05-14T14:21:00.000+07:00,"29497.6,29498.8,29492.4,29492.7"
2026-05-14T14:22:00.000+07:00,"29492.6,29497.7,29489.9,29495.8"
2026-05-14T14:23:00.000+07:00,"29495.2,29495.3,29485.3,29487.9"
2026-05-14T14:24:00.000+07:00,"29487.7,29493.7,29487.4,29492.3"
2026-05-14T14:25:00.000+07:00,"29493,29498.1,29491.8,29497.2"
2026-05-14T14:26:00.000+07:00,"29497.1,29503,29495.6,29502.9"
2026-05-14T14:27:00.000+07:00,"29503,29504.7,29499.8,29501.8"
2026-05-14T14:28:00.000+07:00,"29501.9,29502.7,29494.5,29496.2"
2026-05-14T14:29:00.000+07:00,"29496.1,29498.3,29491.5,29494.3"
2026-05-14T14:30:00.000+07:00,"29494.4,29498.2,29491.7,29496.2"
2026-05-14T14:31:00.000+07:00,"29496.3,29497.8,29490.1,29491.9"
2026-05-14T14:32:00.000+07:00,"29492,29508.6,29491.2,29505.6"
2026-05-14T14:33:00.000+07:00,"29505.7,29512.4,29505.4,29511.4"
2026-05-14T14:34:00.000+07:00,"29511.2,29512.7,29504,29509.3"
2026-05-14T14:35:00.000+07:00,"29508.8,29511.6,29506.3,29509.6"
2026-05-14T14:36:00.000+07:00,"29509.8,29515.3,29509.8,29514.9"
2026-05-14T14:37:00.000+07:00,"29515.2,29517.6,29507.5,29508.8"
2026-05-14T14:38:00.000+07:00,"29508.9,29516.6,29508.8,29515.6"
2026-05-14T14:39:00.000+07:00,"29516.1,29516.6,29512.3,29513.9"
2026-05-14T14:40:00.000+07:00,"29514,29516.5,29510.4,29515.6"
2026-05-14T14:41:00.000+07:00,"29515.8,29523.4,29515.8,29520.2"
2026-05-14T14:42:00.000+07:00,"29520.1,29526.5,29518.5,29520.2"
2026-05-14T14:43:00.000+07:00,"29520.4,29522.4,29515.3,29518.9"
2026-05-14T14:44:00.000+07:00,"29518.5,29521.9,29514.8,29515.7"
2026-05-14T14:45:00.000+07:00,"29515.5,29523.7,29515,29522.6"
2026-05-14T14:46:00.000+07:00,"29522.4,29524.6,29518.2,29521"
2026-05-14T14:47:00.000+07:00,"29521.1,29522,29506.4,29508.2"
2026-05-14T14:48:00.000+07:00,"29508.3,29513.5,29508,29510.6"
2026-05-14T14:49:00.000+07:00,"29510.7,29511.1,29501.3,29506.3"
2026-05-14T14:50:00.000+07:00,"29506.1,29506.4,29502.7,29504"
2026-05-14T14:51:00.000+07:00,"29503.9,29510.2,29503.4,29510.1"
2026-05-14T14:52:00.000+07:00,"29510.2,29513.3,29509.7,29512.4"
2026-05-14T14:53:00.000+07:00,"29512.5,29512.9,29508,29508.4"
2026-05-14T14:54:00.000+07:00,"29508.5,29508.7,29491.5,29496.4"
2026-05-14T14:55:00.000+07:00,"29496.3,29501.7,29494,29498.7"
2026-05-14T14:56:00.000+07:00,"29498.6,29500,29488.6,29488.9"
2026-05-14T14:57:00.000+07:00,"29488.7,29489.9,29482.6,29486.4"
2026-05-14T14:58:00.000+07:00,"29486.6,29486.6,29467,29469.3"
2026-05-14T14:59:00.000+07:00,"29468.9,29473.8,29458,29468"
2026-05-14T15:00:00.000+07:00,"29468.2,29479.3,29464.1,29477.8"
2026-05-14T15:01:00.000+07:00,"29477.9,29478.3,29465.5,29468.4"
2026-05-14T15:02:00.000+07:00,"29467.4,29467.7,29451.5,29459.7"
2026-05-14T15:03:00.000+07:00,"29459.9,29461.7,29451.4,29451.5"
2026-05-14T15:04:00.000+07:00,"29451.4,29457.3,29442.9,29443.7"
2026-05-14T15:05:00.000+07:00,"29443.6,29452.6,29439.9,29449.7"
2026-05-14T15:06:00.000+07:00,"29450,29461.1,29443,29460"
2026-05-14T15:07:00.000+07:00,"29459.9,29469.6,29459.2,29469.6"
2026-05-14T15:08:00.000+07:00,"29469.9,29479,29469.8,29478.5"
2026-05-14T15:09:00.000+07:00,"29478.4,29480.6,29462.8,29469.3"
2026-05-14T15:10:00.000+07:00,"29469.8,29482.9,29467.4,29482.9"
2026-05-14T15:11:00.000+07:00,"29482.7,29485,29476,29477.2"
2026-05-14T15:12:00.000+07:00,"29477.4,29482.4,29477.1,29478.5"
2026-05-14T15:13:00.000+07:00,"29478.3,29484.5,29475.2,29484.3"
2026-05-14T15:14:00.000+07:00,"29484.6,29492,29483.2,29491.2"
2026-05-14T15:15:00.000+07:00,"29491.5,29504.6,29490.8,29503.2"
2026-05-14T15:16:00.000+07:00,"29502.2,29516.9,29501,29515.7"
2026-05-14T15:17:00.000+07:00,"29515.6,29520.6,29506.4,29508.5"
2026-05-14T15:18:00.000+07:00,"29508.9,29511.4,29501.3,29503.3"
2026-05-14T15:19:00.000+07:00,"29503.1,29504.1,29493.3,29494"
2026-05-14T15:20:00.000+07:00,"29493.9,29504.8,29492.9,29504.6"
2026-05-14T15:21:00.000+07:00,"29504.5,29504.5,29494.1,29495"
2026-05-14T15:22:00.000+07:00,"29495.1,29499.8,29492.8,29495.1"
2026-05-14T15:23:00.000+07:00,"29493.9,29495.6,29482.6,29484.4"
2026-05-14T15:24:00.000+07:00,"29484.6,29486,29476.6,29477.3"
2026-05-14T15:25:00.000+07:00,"29477.7,29488.8,29475.5,29488"
2026-05-14T15:26:00.000+07:00,"29488.2,29489.2,29482.3,29485.8"
2026-05-14T15:27:00.000+07:00,"29485.6,29485.6,29479,29483.6"
2026-05-14T15:28:00.000+07:00,"29483.5,29491.6,29481.4,29490.9"
2026-05-14T15:29:00.000+07:00,"29490.6,29502.6,29487,29488.5"
2026-05-14T15:30:00.000+07:00,"29488,29506.9,29486.1,29501.6"
2026-05-14T15:31:00.000+07:00,"29501.4,29503.6,29496.7,29496.8"
2026-05-14T15:32:00.000+07:00,"29497.7,29498.9,29490,29493.1"
2026-05-14T15:33:00.000+07:00,"29493,29495.7,29486,29489.8"
2026-05-14T15:34:00.000+07:00,"29489.9,29491.7,29487.7,29488.8"
2026-05-14T15:35:00.000+07:00,"29488.5,29496.7,29487.3,29495.1"
2026-05-14T15:36:00.000+07:00,"29494.3,29494.8,29487.8,29490.2"
2026-05-14T15:37:00.000+07:00,"29490.3,29490.3,29479.2,29479.2"
2026-05-14T15:38:00.000+07:00,"29480.1,29481.8,29469.4,29471.7"
2026-05-14T15:39:00.000+07:00,"29471.8,29477.5,29470.7,29474.3"
